Diocese,Tagline,embedding
"Bath and Wells","Living the story. Telling the story.","[0.0021276772,-0.018717136,0.0002589343,-0.012210459,-0.0011963167,0.00041670358,-0.020104542,-0.008106049,0.010559702,-0.01768943,0.009756805,0.041750647,0.02212142,-0.01301978,-0.0016587854,-0.020271545,0.029854925,-0.010578972,0.010142196,-0.03342621,0.0012966788,-0.015826708,-0.010116504,0.011741567,-0.0007667667,-0.012017764,0.018241823,-0.028518904,0.029854925,-0.015621166,-0.0030140758,-0.0074765775,0.0085620945,0.005970343,-0.014978848,-0.015094466,-0.0054051033,-0.00010397517,-0.00025010246,0.0056267027,0.0063846377,-0.010148619,0.00438703,-0.010200005,-0.019218145,0.009917385,-0.0040915636,-0.016006557,-0.02903276,-0.0032340696,0.009596226,0.011317638,-0.044653926,-0.016507564,0.014773306,-0.005157811,0.015377085,0.021016635,0.0042553544,-0.026874572,-0.009596226,0.009795344,-0.0049265767,-0.008696982,-0.033837296,0.0022946799,-0.034479614,0.005283063,-0.0031858957,0.00438703,0.031088175,0.0016619969,-0.014477841,0.0028358325,0.025088929,-0.025795478,-0.001232447,-0.0034460344,0.018832754,0.024369532,0.0068727992,0.0027796298,-0.005164234,0.01878137,0.02191588,-0.0015247016,-0.0025130678,0.033580367,-0.016122174,-0.007958316,0.012236152,0.005841879,0.007245343,0.036997497,0.017702276,0.0048719794,-0.0024151145,-0.012216882,-0.0003719421,-0.028210592,-0.0022304482,-0.0144007625,-0.011735144,-0.011227713,-0.0022657756,0.007913354,0.02300782,-0.0040947753,0.044345614,-0.021530489,-0.026797494,0.03787105,0.01955215,-0.020091698,0.0096283415,-0.016019402,0.0005267005,-0.013450132,-0.011542449,-0.0034235532,0.021671798,0.0038731755,0.005523932,-0.004627899,-0.0054500652,0.0041943346,-0.01965492,-0.024189685,-0.0065420056,-0.012775699,0.027568275,0.0031618087,0.0031875016,-0.0057583777,-0.019320916,0.005151388,-0.00054516713,0.046349645,-0.02638641,-0.016019402,0.018357439,-0.0013609106,-0.01476046,-0.0058386675,-0.008915369,0.0013079194,0.0027426966,0.016160714,0.0065966025,0.008632749,0.045630246,-0.00058772066,0.018485902,-0.00804824,-0.0003615044,0.018293208,-0.0038731755,0.008934638,-0.0013641221,0.00006167253,0.026591951,0.03455669,0.0074316156,0.010386277,0.008240935,0.021825954,0.023303285,-0.0014098873,-0.019719152,-0.008921793,0.0023846044,0.020515626,-0.03322067,0.035995483,-0.015595473,0.024536535,-0.007296729,0.0072517665,-0.025063235,-0.009679727,0.00485271,-0.0007334465,0.031576335,0.024690691,-0.021569027,0.005735897,-0.01803628,-0.021646105,-0.021710338,0.0012621542,-0.0076114642,0.018511595,0.028929988,0.0067443354,-0.68322045,-0.009255798,0.00072501606,-0.014876077,0.0016009768,-0.0070783407,0.017393963,0.009949501,-0.025063235,-0.004470531,0.013193205,0.01283993,0.022288423,-0.014798999,-0.011979225,-0.00901814,0.006381426,-0.0070654945,-0.0251917,-0.0025098564,-0.034582384,0.029135529,-0.0050132894,-0.028210592,-0.0020634455,0.017483886,0.005983189,-0.012550888,0.0038474828,0.021813108,-0.016533257,0.024754923,0.03085694,0.010482624,0.035533015,-0.008928216,-0.008953908,0.021967264,-0.011426832,0.029777847,-0.01736827,0.00024709158,0.0014813452,0.0150559265,0.003629095,-0.019642074,0.029366763,0.0070398017,0.005376199,0.0031425392,0.007444462,-0.015171544,-0.01648187,0.010219274,-0.0015664522,0.008003279,0.016173558,0.015762476,0.008215243,-0.02212142,-0.01965492,-0.006313983,-0.011850761,0.007168265,-0.023136282,0.027028728,0.0072646127,0.00562028,-0.00019871703,-0.045321934,0.008529979,0.012929855,-0.00958338,-0.012274691,0.018228976,0.021723183,0.033940066,-0.0102449665,0.004114045,0.025448626,0.0027988993,-0.024395226,-0.036380872,0.0010654444,0.014709075,0.008986024,-0.031370796,-0.00084063323,0.033631753,0.015389931,-0.009043833,0.01409245,-0.007341691,0.0032854548,0.020245854,0.017342577,0.014837538,0.0035841325,0.00835013,-0.025500013,0.007444462,-0.009493455,0.010559702,0.007823429,0.0048784027,-0.0052381004,-0.02335467,0.023829985,0.031627722,-0.01736827,0.005202773,-0.005173869,-0.023598751,-0.00859421,-0.005408315,-0.020348623,0.021646105,0.004676073,0.032218654,-0.038667522,0.026026713,0.009551263,-0.0002629488,0.016199252,0.0021517642,0.02828767,-0.0057937056,0.016032249,-0.0039759465,-0.010367007,0.011465371,-0.021941572,0.016045095,-0.0070719174,0.007534386,0.0064520813,0.009596226,-0.013514364,0.030805556,-0.016353408,-0.025166007,-0.006461716,0.016070789,0.015081619,-0.033708833,-0.045347627,-0.00004563968,-0.010000886,0.0016491506,-0.008555671,-0.0144007625,-0.023187667,-0.017959202,0.017214114,0.00047772378,-0.0021501584,-0.01215265,-0.012460963,-0.025525704,-0.0415708,0.011227713,0.017175574,-0.01203061,0.013925447,-0.014683382,-0.009358568,-0.004573302,0.007014109,-0.020515626,-0.012242575,0.02723427,0.0020200892,-0.01803628,0.019025449,0.0115745645,0.020143082,0.013886908,0.0008791723,0.03437684,0.0076500033,-0.027671045,0.012865623,0.0029402091,-0.00056363374,0.010758821,-0.0034942082,-0.0046568033,0.02068263,-0.0035455935,0.026848879,0.004338856,0.027516888,-0.0013456555,0.025050389,-0.0028759774,0.014323684,-0.013591442,-0.0038763871,-0.00062144233,0.0025371548,-0.0016427274,0.002293074,0.0056812996,-0.016263483,-0.0035070544,-0.018395979,0.009576957,-0.025808325,0.034787927,-0.0025500013,0.012486655,-0.017766507,0.003956677,-0.0015407596,0.008741943,0.030111853,0.013180358,0.011523179,-0.030959712,0.00047852666,-0.008176704,-0.022930741,0.005334448,-0.022673814,0.0044898004,0.025512857,-0.009898115,-0.009692574,0.00095785625,-0.03406853,-0.02001462,-0.007887661,0.0067764516,0.011439677,-0.004627899,-0.018151898,0.01941084,-0.029135529,0.019282376,0.009230105,-0.00048173824,0.014966002,0.019873308,-0.024022682,0.011645219,0.02127356,0.03483931,-0.029341072,-0.016469026,-0.018331746,-0.011934263,0.00007652613,-0.0053665643,-0.017740814,0.0011441284,-0.0047499393,0.010970786,-0.023431748,0.021042326,0.01732973,0.00095785625,0.013135397,0.011510333,0.01476046,-0.022198498,-0.01542847,0.0025146736,-0.02124787,-0.034993466,-0.006008882,0.024652153,0.0026078098,0.018061973,-0.021787416,0.0044898004,0.0053472947,0.01722696,0.0029225454,0.0010365401,-0.0068535297,-0.009743959,-0.0044512614,0.009255798,0.000118326956,-0.023650138,-0.0135015175,-0.033657447,-0.0039631003,-0.024228223,0.020759707,-0.006763605,-0.018100511,0.0026816763,-0.019642074,0.01542847,0.025500013,0.020811092,-0.021646105,-0.00079085364,0.001591342,-0.025846863,0.005411526,0.01461915,-0.00091851427,0.02779951,0.021864494,-0.01433653,-0.004897672,-0.032244347,-0.016725952,0.008176704,-0.0037382888,-0.015377085,-0.0059799775,0.030137544,-0.011677335,-0.022802277,-0.008664865,0.025320163,-0.019141067,0.0050293473,-0.011086403,-0.0004118862,0.024562228,0.119728014,0.026219407,-0.020901017,0.0070719174,-0.012396731,-0.009088795,-0.034505304,0.007155419,-0.02106802,-0.007669273,0.011747991,0.012358192,-0.0077591976,0.003433188,0.010180735,0.0022111787,0.0067828745,-0.029443841,-0.0010951516,-0.007059071,-0.0021164368,-0.013231744,0.005922169,0.015505549,-0.018909832,-0.017342577,0.013360208,0.0021710338,-0.007335268,-0.026309332,0.014143835,-0.0040562362,0.014118142,0.0005515903,0.0039052914,0.014927463,0.019988926,0.037716895,0.015081619,-0.020592704,0.015839554,-0.0017230172,0.022712354,-0.0278252,0.0034942082,-0.020233007,-0.01965492,0.018254668,0.0034203415,0.009120911,0.03984939,-0.011073557,-0.03455669,-0.0106753195,0.00566203,0.00084063323,-0.0009891692,0.00465038,0.013321669,-0.002739485,-0.016057942,-0.023894217,-0.00018747647,-0.01698288,0.019924695,-0.012750006,-0.00355844,0.0052059847,-0.006381426,-0.013116127,-0.013899755,-0.016366255,-0.0053890455,-0.00020774962,0.008953908,0.011548872,0.025166007,-0.018858448,-0.007219651,0.004676073,-0.02610379,-0.008626326,0.00057366997,-0.020104542,-0.0041846996,0.01750958,-0.019860463,-0.013617135,-0.0153257,0.02557709,-0.009069526,-0.0022673814,0.020631244,-0.02952092,-0.0036419411,-0.00849144,-0.004563667,0.006468139,0.0014813452,-0.008941062,0.009416377,-0.03787105,0.0011714268,-0.010411969,-0.002482558,-0.022031495,-0.018113358,0.027465504,-0.0073673837,0.007714235,0.016391948,-0.014927463,0.003059038,-0.0006716234,-0.009499879,0.028955681,0.010200005,0.025063235,0.03262974,0.007675696,0.011805799,-0.019243838,0.022134267,0.0007069509,-0.017393963,0.003972735,-0.010328468,-0.009666881,0.01409245,0.014966002,0.013861216,0.025461473,-0.019731998,0.006079537,-0.015865246,-0.012750006,0.006037786,-0.017779354,0.0047370926,0.0067764516,-0.016738798,0.0024151145,0.009313607,-0.0026624068,0.028416134,-0.029495228,-0.016379101,-0.0154670095,0.0031152407,0.010611088,-0.0060988064,-0.0032469158,-0.0015792986,0.00738023,-0.009377838,-0.015300007,-0.015441317,-0.008157435,0.011208443,-0.0045283395,0.011137788,0.0139511395,0.0057776473,-0.012891316,-0.013218897,0.027311347,0.016636027,-0.00982746,-0.020104542,0.013552903,0.0060120933,0.0056909346,-0.01366852,0.009377838,0.010874438,0.018254668,-0.012460963,-0.0044898004,0.00094661565,-0.011593834,-0.019564996,0.0027812356,-0.006763605,-0.003924561,-0.002660801,-0.0126600815,0.0262451,0.009994463,0.021132251,-0.0017438924,0.01589094,-0.0015584233,0.009474185,0.00086873467,-0.007984009,-0.0037736164,0.0002727843,-0.020194467,0.025692707,0.008176704,0.020284392,-0.0032437043,-0.0067764516,0.01301978,-0.0060024587,0.031936035,0.021055173,-0.025358701,0.018203283,0.005947862,-0.014888924,-0.0066672573,-0.014914616,-0.036997497,0.009737536,0.0018113358,-0.0111442115,0.012377461,-0.0032597622,-0.03026601,-0.018485902,-0.017702276,0.026489181,0.020451395,0.029109837,0.021581873,-0.025628475,-0.0132959755,0.0045829364,0.012583003,-0.013732752,0.009994463,0.018935526,0.015813861,-0.0072774594,0.004297105,0.0016941129,-0.007958316,-0.015210083,0.021003788,0.0006274641,-0.01571109,-0.017663736,0.017432502,-0.016892955,0.020027464,-0.017419655,0.016648874,-0.003792886,-0.023868525,-0.02092671,0.0012605485,0.0027009458,0.0104890475,-0.01817759,-0.016391948,-0.00019500364,-0.010874438,-0.001965492,0.0051449644,-0.024395226,0.0024086912,-0.007341691,0.005633126,0.0096090725,0.015107311,-0.011561718,-0.0040819286,0.007303152,0.020425702,0.0014596669,-0.028313363,0.0061919424,0.018640058,0.0022689872,0.0150559265,-0.0018402401,-0.023097744,-0.017085651,-0.011112096,-0.01589094,0.0052156197,-0.0051674456,-0.0302917,-0.004454473,-0.021491949,-0.0006158221,0.0051770806,-0.006802144,-0.014721921,-0.021363486,-0.014143835,0.000998804,0.02268666,-0.01409245,0.0073159984,-0.0015632407,0.051873576,-0.023444595,-0.006615872,-0.029263994,-0.015338546,-0.003105606,-0.015826708,0.026489181,-0.02367583,0.0015271102,-0.015312853,-0.02620656,-0.010315622,-0.010431239,0.004300317,-0.030214623,-0.03340052,-0.009750382,0.018640058,0.017959202,-0.0052766395,-0.020425702,0.020412855,-0.011966378,-0.02001462,0.03191034,0.005408315,0.032064497,-0.0079069305,0.005501451,0.0073994994,-0.0058258213,0.010765244,-0.0076050414,0.03661211,-0.025448626,-0.006143769,0.00043396588,-0.011067133,-0.014978848,0.0081124725,0.0037896743,0.00075030734,-0.010212851,0.021748876,0.03776828,0.015942324,0.00020403623,-0.002503433,-0.003690115,0.0050518285,-0.009429224,-0.024472304,-0.00048494985,0.03586702,-0.012878469,-0.010707435,-0.027953666,-0.019063989,-0.039515384,-0.016867261,0.009872423,0.023829985,0.019616382,0.014413608,0.0054340074,0.024652153,-0.018241823,0.0046439567,-0.011227713,-0.0063171946,0.015621166,-0.021145098,0.005857937,0.014349377,-0.010411969,-0.009968771,0.013424439,-0.0053665643,0.0066736806,-0.0037800395,-0.029675076,-0.0006178293,-0.014220913,0.0013552903,-0.007457308,0.0069627236,-0.003237281,-0.01666172,-0.017291192,0.006763605,-0.010045849,-0.017612351,0.02141487,-0.0056042215,0.00614698,0.0032886665,-0.0013312034,-0.01894837,-0.007630734,0.008529979,0.019860463,0.011202021,-0.0035841325,0.015646858,0.00398237,-0.016122174,-0.0153257,0.02828767,-0.01718842,-0.011176327,-0.017766507,-0.024318147,0.009859576,-0.014053911,-0.002659195,0.0044480497,0.0053119673,0.022571042,0.01490177,-0.0033914372,0.007547233,0.033451904,-0.022468273,-0.0020313296,-0.014477841,-0.025397241,0.005970343,-0.0085620945,-0.010572549,-0.006827837,-0.0113304835,-0.010328468,0.0003448443,0.0063236174,-0.0024616825,0.024703538,-0.023264747,0.017072804,0.21828523,-0.024562228,-0.010463355,0.025422934,-0.020772554,0.04488516,0.01969346,0.0018450575,-0.0045283395,0.0019285588,-0.011998494,-0.026694722,-0.0014612727,0.005546413,-0.0014684988,-0.03283528,-0.027491197,-0.0061534033,-0.024780616,-0.037280116,0.0048270174,-0.009429224,0.001973521,-0.035584398,0.010912977,0.02515316,0.000047973102,0.019282376,0.027285654,-0.0040915636,0.011131365,-0.006172673,0.016918648,-0.016430486,-0.024883388,0.0009169085,0.0067700283,0.008819021,0.012261844,-0.003979158,0.03632949,-0.0018193648,-0.032398503,-0.03710027,0.0032918782,0.03491639,-0.027105806,0.00048414693,0.01542847,0.010206427,-0.00084384484,-0.0019703095,0.0069113383,0.034428228,0.010026579,-0.0013681366,0.020515626,0.020155929,0.007913354,0.012017764,-0.0017310461,0.014490686,0.0015568174,0.013552903,-0.0015014176,0.018010588,-0.01698288,0.014002525,0.016687414,-0.017920664,0.0005050223,-0.012672928,-0.011619527,-0.0060024587,0.008517132,-0.0109194005,0.0137455985,-0.004072294,0.029212607,0.027748123,-0.0042103925,-0.010643204,-0.011529602,-0.023598751,0.0036612106,-0.050152164,0.01409245,-0.0076949657,-0.026180869,0.011857185,0.00669295,-0.015312853,0.0043292213,-0.025037544,0.030779863,-0.008215243,0.014837538,0.019423686,-0.012383885,0.009782498,-0.012865623,0.008009701,0.013591442,0.007746351,-0.015531241,0.006474562,0.011369023,0.0018579039,-0.0052637933,-0.0154670095,0.0033272055,-0.0302917,0.004955481,-0.017946355,-0.005854726,-0.008163857,-0.005295909,0.005475758,0.02409976,-0.022738045,-0.03301513,-0.0009120911,-0.0056684534,0.010469778,0.018164745,-0.005578529,0.005321602,0.00016449354,-0.000089673566,-0.017625198,0.019629229,-0.009692574,0.0043838182,0.0050229244,-0.009127334,0.012062726,0.006365368,-0.019089682,-0.03512193,0.00003113735,0.0010702618,-0.005983189,-0.0007747957,-0.014452147,0.00022200105,-0.010765244,0.015980864,0.008568518,-0.0064296,-0.008799752,-0.014734767,-0.0071361493,-0.0135400565,0.010360584,0.026219407,-0.040594477,-0.030779863,-0.010983632,-0.014285145,0.016469026,-0.016854417,0.02980354,0.015544088,0.005556048,-0.00086552306,0.020554166,-0.16340561,0.012409577,0.008266629,-0.01542847,0.018794214,-0.018896986,0.0056427605,0.0054886043,-0.012615119,0.030317394,0.00063709886,-0.0017230172,-0.04706904,0.0040562362,-0.0016636028,0.012794968,-0.012383885,0.023547366,0.016738798,0.00901814,0.030831248,0.01352721,0.019757692,-0.016854417,-0.0124738095,-0.0009634765,0.022609582,0.001959069,-0.017625198,-0.0033721677,-0.017149882,-0.0019333762,0.006615872,0.00069611176,0.011831491,-0.0009136969,-0.014773306,-0.010347738,0.0008823839,0.016764492,-0.0026479545,0.020027464,-0.00711688,-0.025602782,0.0027218212,0.025101775,0.008407938,0.019295223,0.0009321635,-0.0018739618,0.0035006313,-0.026540566,-0.024459457,0.0034588806,0.014850385,-0.0064938315,0.021658951,0.026129482,-0.007772044,-0.019642074,0.012326077,-0.0042328737,-0.022892201,0.00079647393,-0.022815123,-0.0025837228,-0.019012604,0.0058611487,-0.036586415,0.01490177,-0.019436533,-0.014683382,-0.000086211076,-0.01301978,-0.013398747,0.0042103925,0.0041782763,0.0065259477,-0.004059448,0.008459324,-0.018974064,0.016147867,-0.017252652,-0.012910585,-0.008253782,-0.0063300407,-0.019847617,0.017342577,-0.0057551665,-0.017676583,0.0021453411,-0.02141487,0.0045219166,-0.00032978997,0.031447873,0.026193716,0.00039542682,0.006169461,0.005829033,-0.0040369667,-0.00849144,0.008401515,-0.0063717915,-0.0004415934,0.023907064,0.000407671,-0.0005608236,0.012627966,0.0391043,0.009249374,-0.01768943,0.025487166,0.000043356442,0.011009325,0.010103657,0.01556978,-0.006468139,-0.005109637,0.004062659,0.0060570557,0.065362245,0.0150559265,-0.022917895,0.0043581254,-0.0013713483,-0.02201865,-0.09989324,-0.021235023,-0.017779354,0.023084898,0.023804294,0.01821613,-0.019063989,-0.0040915636,0.0011971196,0.009030987,-0.011747991,-0.0039759465,-0.00212286,-0.0024857693,0.050177857,-0.0015640436,-0.016070789,-0.0030076525,-0.01888414,0.030445857,-0.009185143,0.011580988,0.0032854548,-0.024048373,-0.011600257,-0.011176327,-0.012300383,-0.010000886,0.013135397,0.018100511,-0.01694434,-0.02458792,-0.010142196,-0.004859133,0.012101265,-0.015634011,-0.025320163,-0.010334891,0.015634011,-0.035712864,0.0034139184,0.013373054,-0.0038474828,-0.024408072,0.017214114,0.0096476115,-0.0025917517,0.033734523,0.01027066,-0.0039887927,-0.013938294,0.023650138,-0.027516888,-0.022391194,0.039258458,-0.0015640436,-0.011478216,-0.016340561,-0.008195974,0.0013304005,-0.005764801,-0.013334515,0.0018306053,0.023688676,0.005045405,0.004020909,-0.024562228,-0.018473057,0.021132251,-0.019873308,-0.016083635,-0.018729983,-0.0057937056,0.0051321182,-0.0051000025,-0.014683382,-0.021723183,0.010257813,-0.0016523622,-0.023418903,0.0066351416,-0.028313363,0.014529225,-0.021646105,0.016764492,0.0010132561,0.0064263884,0.0073224213,-0.02543578,0.0058611487,-0.022673814,0.051950652,-0.010823052,-0.0130711645,-0.030625707,0.014310838,-0.0048398636,0.00075632904,0.0044223573,0.0031939247,-0.017175574,-0.0019638862,-0.04308667,0.011317638,0.0152229285,-0.0010919401,0.0006848712,-0.0031184524,-0.015338546,-0.020348623,-0.010155043,-0.010200005,0.011844338,0.03301513,0.022815123,-0.00861348,-0.0027523313,-0.009544841,0.0033593215,-0.024600767,-0.004579725,0.014606304,-0.005726262,0.0076435804,0.0060602673,0.0064424463,0.026335025,0.018087666,-0.011780106,0.035918403,-0.010887285,-0.020772554,0.008741943,-0.01793351,0.020489933,0.04372899,0.0027876587,-0.028030744,0.0056395493,0.022815123,0.0013665309,0.031833265,-0.009602649,-0.009750382,0.010617511,-0.0028021107,0.0033272055,0.013732752,-0.03463377,0.017920664,0.026848879,-0.0006756379,0.010758821,0.012441694,-0.0073609604,-0.0111442115,0.007739928,-0.018126205,0.006548429,-0.0031312986,-0.0006969147,-0.012358192,0.037254427,-0.02357306,-0.0037864626,0.009287913,0.008497863,-0.02187734,0.013360208,0.011426832,0.00026656184,-0.034993466,0.0016668143,0.0030477974,-0.002238477,0.021286407,0.014002525,0.016905801,-0.0094035305,-0.0057551665,-0.019988926,0.016828723,-0.00045443975,0.011927839,-0.024176838,0.026193716,0.012133381,0.0071875346,0.0014203249,0.02022016,0.007232497,-0.0020795034,-0.00972469,0.011458947,0.0043677604,0.021890186,0.008735521,0.008947485,-0.008478593,0.008388669,0.011195597,0.009763229,-0.030009082,0.015107311,0.00076636527,-0.031884648,-0.02106802,0.049304307,-0.010893708,-0.04126249,-0.0004126891,0.034530997,-0.00038739786,-0.0027683892,0.0041943346,0.0027362732,-0.025692707,0.01204988,0.02300782,-0.0029578728,-0.031936035,0.026643338,-0.0139511395,0.008183127,0.0026752532,-0.008883254,0.023084898,-0.0026078098,0.030497244,0.0076500033,-0.012236152,-0.0017535272,0.0074765775,0.008170281,-0.027568275,0.0019783385,0.00090165343,0.00083581585,-0.0065291594,0.025371548,-0.040183395,0.022339808,-0.012820661,0.00045243252,0.0012886499,-0.01631487,0.027542582,0.023316132,0.026900264,-0.020579858,0.0036226716,0.017817892,-0.0014998118,-0.0007872406,-0.0036483645,-0.033760216,0.017599504,-0.0002669633,0.022596736,-0.001880385,0.012274691,0.012448116,0.0042778356,0.027876588,0.0016764491,0.003346475,-0.016430486,0.043240827,0.01011008,0.0032019536,-0.036586415,-0.005751955,0.0013175542,-0.042572815,-0.021055173,0.0154670095,0.010668896,-0.015801014,-0.032475583,-0.018100511,0.009313607,0.0021597932,0.00806751,-0.007971162,-0.011548872,-0.009788921,0.02424107,0.011035018,-0.015210083,-0.030394472]"
